device_id,gender,age,group
5045172159000920000,F,28,F27-28
5538639933330180000,M,25,M23-26
-7617685151173340000,F,22,F23-
-2703315791470160000,F,36,F33-42
-4635718885908870000,M,21,M22-
-6277045911754470000,F,22,F23-
292388422999124000,M,29,M29-31
183994177412136000,F,47,F43+
-392191544517964000,F,27,F27-28
8967027104934720000,F,41,F33-42
-3986205498977510000,F,20,F23-
4896346405754110000,F,41,F33-42
3731254510534810000,F,39,F33-42
-4457934313456070000,F,26,F24-26
3323224665682410000,M,41,M39+
8345589946902320000,M,46,M39+
-157906997610294000,M,46,M39+
1246754910809570000,M,26,M23-26
7850151920423130000,M,28,M27-28
-7270983555904380000,M,23,M23-26
-2032299682594440000,F,26,F24-26
5175529330903570000,M,23,M23-26
-2752255137220800000,M,37,M32-38
8723726386147490000,M,27,M27-28
-9213678250910030000,M,27,M27-28
5792318609222070000,M,45,M39+
-1653968320381400000,F,29,F29-32
-8525062716985900000,M,22,M22-
-4403132331924980000,M,34,M32-38
-3038253900541180000,F,31,F29-32
4465006065399440000,M,20,M22-
-3921032175008050000,M,26,M23-26
-9108166834413900000,F,20,F23-
-5785549517154740000,F,34,F33-42
-2117709885776190000,F,23,F23-
-4881520045668810000,M,20,M22-
-3700092966428540000,M,20,M22-
-7263158532285450000,M,20,M22-
5702194120117070000,M,20,M22-
-6364397269546030000,M,29,M29-31
-9074342826934850000,F,27,F27-28
2450659143939390000,F,30,F29-32
4238217942089410000,M,28,M27-28
-7360919511180960000,F,22,F23-
4002089199864990000,M,36,M32-38
4292022177175950000,M,19,M22-
6393160991781670000,M,24,M23-26
795012645021250000,M,34,M32-38
-6915154084504410000,M,25,M23-26
-8489604100420920000,F,22,F23-
1289101433025170000,F,22,F23-
7243077666234100000,F,26,F24-26
-2238086445695070000,M,50,M39+
-6177909895992170000,M,50,M39+
1751625290040280000,F,24,F24-26
-4629037064955870000,F,24,F24-26
-7324284176025140000,F,24,F24-26
8087051474883590000,F,65,F43+
2948104315232910000,F,65,F43+
3560320126855560000,F,22,F23-
-4677998128742120000,F,28,F27-28
-4729208424104140000,F,28,F27-28
6415778217417700000,F,24,F24-26
-4561648003354270000,M,23,M23-26
-3140509418035870000,F,26,F24-26
-1177466799134940000,M,32,M32-38
-198641742246695000,F,21,F23-
6944914800754390000,F,21,F23-
-3839135489065080000,F,21,F23-
4304661718896090000,M,27,M27-28
-1745544203255210000,M,27,M27-28
3185383259251330000,M,27,M27-28
8709729329648740000,F,27,F27-28
-4089459697901350000,F,27,F27-28
-3571131509140720000,F,27,F27-28
-1636404312341080000,F,20,F23-
1529892894882820000,M,32,M32-38
5604234051772600000,M,22,M22-
-4219714893664090000,M,36,M32-38
-5405351299656190000,F,20,F23-
-1784556665395240000,M,24,M23-26
5213450772826260000,M,22,M22-
6194464245323960000,M,32,M32-38
3019611849559920000,M,32,M32-38
-126811151667286000,F,30,F29-32
938978116889819000,F,37,F33-42
299312045325153000,F,32,F29-32
2466711601874610000,F,27,F27-28
2094927442726010000,M,25,M23-26
-8930642401447970000,M,21,M22-
5732057807725140000,F,27,F27-28
-7169382227706730000,F,26,F24-26
3680314059696250000,F,26,F24-26
-6665800961536130000,F,26,F24-26
441877345956145000,F,60,F43+
2863484854910510000,M,42,M39+
8685137402461450000,F,61,F43+
-3964419412192190000,M,28,M27-28
-7844622941193920000,M,28,M27-28
-5164592583350860000,F,24,F24-26
3495572325559850000,F,51,F43+
-7182550678499820000,M,28,M27-28
-370601755158763000,M,28,M27-28
-4528176522797590000,M,26,M23-26
-4615413518345870000,F,26,F24-26
7596469326749710000,F,20,F23-
8374865052050080000,M,22,M22-
-1230759357499230000,F,29,F29-32
9085370879774260000,M,22,M22-
-6875187913068320000,M,31,M29-31
1551354833940960000,F,26,F24-26
-6261849137012040000,M,22,M22-
-5296795768198240000,F,31,F29-32
-8556583065568220000,F,21,F23-
9173419884739000000,F,21,F23-
-8480830654134920000,M,22,M22-
-2682982574885170000,F,22,F23-
7422036246785800000,M,29,M29-31
-2153561487650750000,M,24,M23-26
-7688390095326530000,M,46,M39+
-2978482061475610000,M,24,M23-26
-3229116812260140000,M,36,M32-38
-7762100339770620000,M,29,M29-31
512945437368329000,M,29,M29-31
-2352726808990940000,M,29,M29-31
-8149881555692020000,M,28,M27-28
8927089073015430000,M,28,M27-28
75631620137897500,M,24,M23-26
-2314677008601820000,M,30,M29-31
4141326296733710000,M,21,M22-
2078044180018470000,F,26,F24-26
5310886374376180000,F,26,F24-26
-4705996597881530000,M,30,M29-31
-5440836338172670000,M,26,M23-26
2230700073158640000,M,22,M22-
8327465129842420000,M,27,M27-28
9000385776693100000,M,27,M27-28
-2770314395075280000,M,25,M23-26
-7653657508180460000,M,25,M23-26
6644827972655610000,M,42,M39+
5006519807778840000,F,23,F23-
4921221838964040000,M,25,M23-26
-650585375504940000,F,19,F23-
-4792445877878660000,F,33,F33-42
-8778262627556790000,M,24,M23-26
-545493082770787000,M,53,M39+
7535639195143910000,F,21,F23-
-3090965534270030000,F,21,F23-
5892052546118200000,M,21,M22-
4593149444002820000,F,21,F23-
7458466907666100000,F,30,F29-32
6018163012436420000,M,24,M23-26
6233609481077500000,M,24,M23-26
-4524657025127130000,M,17,M22-
-2067643947294810000,F,21,F23-
-3597376403932300000,F,21,F23-
8723484922751480000,F,21,F23-
5072498643140680000,F,21,F23-
-6883627633346020000,F,21,F23-
4645564429932580000,F,21,F23-
5772967475457240000,F,21,F23-
11491559839923100,M,29,M29-31
2897803043810440000,M,26,M23-26
3455763303588190000,M,22,M22-
5636655868671510000,M,24,M23-26
-2399849943257100000,F,28,F27-28
-8449190212700570000,F,27,F27-28
4237881999954700000,F,27,F27-28
-942874512212895000,M,19,M22-
-1091743894016830000,M,22,M22-
-6090361071090900000,M,24,M23-26
1655521335262380000,F,40,F33-42
-4619521525897160000,F,27,F27-28
-1906986247026160000,F,48,F43+
-1524620065043480000,M,30,M29-31
2789012635597610000,M,28,M27-28
1884984568474380000,M,21,M22-
-3292755804342230000,M,30,M29-31
-2139499450586530000,M,23,M23-26
7075974216403240000,M,47,M39+
3641966503153970000,M,47,M39+
7737430416568120000,F,30,F29-32
3172030879897310000,F,21,F23-
-3240020606946790000,M,21,M22-
2648371269710730000,M,21,M22-
-5341793018818790000,M,21,M22-
8045582653345510000,M,18,M22-
-1789029161712000000,M,30,M29-31
-7956104163881570000,M,30,M29-31
-4097238007335910000,M,29,M29-31
-5916080241995100000,M,22,M22-
540898254824368000,F,21,F23-
-4084881998406720000,M,25,M23-26
5961561254057320000,F,37,F33-42
-7999485929490170000,M,24,M23-26
-98557584186466200,M,58,M39+
7299712923300250000,M,58,M39+
8453762358102500000,M,58,M39+
6140178313604760000,M,18,M22-
5621706890805000000,F,20,F23-
-3285649088422890000,F,24,F24-26
-6499290225990820000,F,18,F23-
288881149390144000,M,19,M22-
4057339118624580000,M,31,M29-31
3947943388739990000,F,21,F23-
1564065307629070000,M,30,M29-31
7464265790984430000,M,22,M22-
8070837241765320000,F,35,F33-42
-8558690772835220000,F,21,F23-
-7175885325111160000,F,45,F43+
-2107177132625990000,M,37,M32-38
2794410900816430000,F,34,F33-42
3709551579376480000,F,34,F33-42
-868838219880011000,M,24,M23-26
6563167257361200000,F,30,F29-32
3946763831467230000,M,39,M39+
-3863112879779380000,F,27,F27-28
9020715183424320000,F,21,F23-
-6337988875224540000,M,32,M32-38
2986431719901850000,F,35,F33-42
-742708778000426000,F,35,F33-42
1130745937617280000,F,44,F43+
1324222700406430000,F,26,F24-26
8016177549145570000,M,28,M27-28
-6105704784642760000,F,60,F43+
-5262365063654320000,M,24,M23-26
-8034770349159110000,F,44,F43+
-2826059029425810000,F,44,F43+
-4389989531068290000,F,44,F43+
1529309126550940000,F,44,F43+
3189907051064910000,M,29,M29-31
5605080331284230000,F,24,F24-26
-4532341124204300000,M,29,M29-31
5544214816402770000,M,40,M39+
-571395393495584000,M,21,M22-
3471406409634930000,M,30,M29-31
-367289204507809000,F,24,F24-26
189642775592583000,F,31,F29-32
-6045248283511630000,F,31,F29-32
5885184459706710000,F,23,F23-
-3804087105511430000,F,23,F23-
-5908533907096140000,M,22,M22-
9021384742174570000,F,34,F33-42
-5104856548201150000,M,31,M29-31
-7886159547783550000,M,24,M23-26
1725092316613260000,M,32,M32-38
3519487579016670000,M,46,M39+
-1758924461795090000,F,22,F23-
-4530795812534790000,F,22,F23-
-7043348207868670000,F,22,F23-
-6041868883745740000,F,22,F23-
-4313973885275510000,F,22,F23-
159734429853764000,F,22,F23-
-1893279576416630000,F,22,F23-
7883706241041100000,M,20,M22-
-7844335342344940000,F,46,F43+
8004198698814460000,M,37,M32-38
3548454186813730000,F,22,F23-
3770661194853430000,M,25,M23-26
-2841824940004670000,M,25,M23-26
-1473101449144910000,F,28,F27-28
-5400569397250470000,F,38,F33-42
6460317435532850000,M,35,M32-38
1762536645191130000,M,19,M22-
-742160456059342000,M,19,M22-
2200147553656480000,F,26,F24-26
7124864322108710000,F,19,F23-
2611201227205730000,F,19,F23-
-6775966815919570000,M,39,M39+
-8595085762659280000,M,34,M32-38
7050098611927000000,M,24,M23-26
-3008449940158650000,M,20,M22-
3945821013926910000,F,24,F24-26
6393760196638950000,M,21,M22-
6911186013057180000,M,27,M27-28
9100147306947320000,F,23,F23-
5797471751550050000,F,29,F29-32
-6643991465200030000,M,36,M32-38
6964078323932290000,M,26,M23-26
-3895674232181250000,M,26,M23-26
8197710894118360000,F,23,F23-
-986417947024495000,M,20,M22-
-1542962949322760000,M,20,M22-
7537235818560430000,F,25,F24-26
2007242844289490000,M,22,M22-
-7686682899782210000,F,23,F23-
5066730684218630000,F,29,F29-32
7043155155242970000,M,22,M22-
2450350084517150000,F,26,F24-26
8251004744628990000,F,28,F27-28
8886962191829500000,F,26,F24-26
3104713967976640000,F,26,F24-26
3366501425158610000,M,29,M29-31
156446195905022000,M,32,M32-38
6963718495024240000,M,24,M23-26
4487486133460210000,F,41,F33-42
-6432835267549490000,M,26,M23-26
1308043969397660000,F,27,F27-28
2420549306889320000,F,27,F27-28
4088534098292470000,M,25,M23-26
-6862324224148350000,M,26,M23-26
-8038657548573570000,M,24,M23-26
6826127593897520000,M,21,M22-
1609613505870460000,F,37,F33-42
-3105679878445520000,F,27,F27-28
-2754054230942910000,M,26,M23-26
-8738891133391100000,F,27,F27-28
6233132311359660000,F,31,F29-32
1033285044483400000,F,31,F29-32
-3906657589166740000,F,29,F29-32
-5918936225217680000,F,28,F27-28
935646628527238000,M,29,M29-31
-5933719272299020000,F,21,F23-
916184131728788000,F,24,F24-26
-7693903281092130000,F,24,F24-26
3874051967316850000,F,32,F29-32
-4356389851347230000,M,40,M39+
-6232165350263790000,M,40,M39+
1572224616888740000,F,24,F24-26
-2736196264057450000,F,27,F27-28
-4162054152257050000,M,22,M22-
3472025964417970000,M,20,M22-
-665471395945431000,F,30,F29-32
2373336036969050000,M,19,M22-
-7220219171087810000,M,35,M32-38
6915406113064580000,F,24,F24-26
1818824463636450000,F,24,F24-26
6742347453091200000,M,28,M27-28
-5635151986395070000,M,28,M27-28
5558669480004980000,F,32,F29-32
4011258253148070000,M,20,M22-
-7901375880057770000,M,31,M29-31
4433823343301540000,F,31,F29-32
7736002171674120000,M,24,M23-26
4028284481284360000,M,32,M32-38
3425774699759820000,M,32,M32-38
2120882215122390000,M,32,M32-38
-3566121749976510000,M,32,M32-38
-7930871806207250000,M,21,M22-
-1604755958986170000,F,26,F24-26
5897223222170840000,M,20,M22-
-7025123265318430000,M,21,M22-
6498726171240690000,M,21,M22-
8808014748739910000,M,21,M22-
-9127581760751230000,F,24,F24-26
-7871729397357530000,M,18,M22-
-8230566752735710000,M,18,M22-
1403718229892030000,M,18,M22-
-2180625304263490000,F,31,F29-32
-820764418421216000,F,43,F43+
3773268016946130000,F,22,F23-
6523804839608170000,M,35,M32-38
-3128312906543550000,F,27,F27-28
6593328017983380000,F,27,F27-28
6313941911536320000,M,27,M27-28
5572905202182980000,M,23,M23-26
7512385378998420000,F,21,F23-
-8563428242815610000,F,25,F24-26
8089988288812950000,F,27,F27-28
1615473138203330000,F,20,F23-
1323260169867360000,F,58,F43+
-3663568202459450000,F,58,F43+
-963347552818797000,M,21,M22-
-339017850566503000,F,21,F23-
-7268694424924500000,F,26,F24-26
-5440045828799130000,F,20,F23-
-1417780385059200000,M,28,M27-28
-3758671953780790000,F,24,F24-26
-5778600911732360000,M,30,M29-31
-3300282771940050000,F,35,F33-42
-6966883855082100000,M,45,M39+
-8660995525658730000,M,22,M22-
-2542996750539420000,M,20,M22-
-3927651591152800000,M,20,M22-
-1517017432832290000,F,19,F23-
2342297241480610000,F,29,F29-32
3741392140702590000,M,25,M23-26
2984796713683950000,M,25,M23-26
6211072885434260000,M,26,M23-26
-3198350853828030000,M,20,M22-
-1040897625788500000,M,20,M22-
5785961807393390000,M,20,M22-
-29449564280871300,F,32,F29-32
-3387327590617320000,M,31,M29-31
1993890841402110000,F,27,F27-28
5642804286518130000,F,31,F29-32
5266966172476170000,F,31,F29-32
-2462223391842690000,M,26,M23-26
6821649351605880000,F,19,F23-
1731187936094630000,M,24,M23-26
-3918696862298570000,M,25,M23-26
1684955463337160000,M,46,M39+
3609638605828130000,F,24,F24-26
2403890045857850000,F,23,F23-
-1795009834617760000,F,23,F23-
-4334152245179800000,M,32,M32-38
-983926175014985000,M,22,M22-
-8562480488339550000,M,22,M22-
-6901678500015010000,F,20,F23-
-2010019061312720000,F,20,F23-
-7609853621255960000,F,63,F43+
-3777365759755670000,F,31,F29-32
-6129604866402640000,M,29,M29-31
5498749445780190000,M,43,M39+
6814175686717410000,F,34,F33-42
1852193788246030000,M,24,M23-26
-6909362833549460000,M,31,M29-31
3091682535641270000,M,25,M23-26
5048077456995290000,M,25,M23-26
-7383024747331940000,M,25,M23-26
8224237134654370000,M,35,M32-38
-6452921861285580000,M,23,M23-26
2739364200758250000,F,30,F29-32
5924389526240840000,M,31,M29-31
5657796283864760000,M,24,M23-26
-7786976339359610000,M,33,M32-38
2330714609304350000,M,33,M32-38
-9155869679964630000,F,35,F33-42
8820671633744450000,M,32,M32-38
-7803245932194970000,F,29,F29-32
5271819890506740000,M,23,M23-26
-6470671386277650000,F,28,F27-28
-2938523074585440000,M,19,M22-
-1623832657368090000,M,19,M22-
1437362811474180000,F,22,F23-
-1103456665361350000,F,22,F23-
-2604355823487370000,M,28,M27-28
1515454931904070000,M,28,M27-28
-6196314809313590000,F,23,F23-
-5197555518862090000,F,23,F23-
3764610396456910000,F,23,F23-
-5375155494253830000,F,25,F24-26
-2862011648773850000,F,27,F27-28
-281080513385405000,F,27,F27-28
-6155429138757900000,M,19,M22-
-177477721367268000,M,30,M29-31
-7603634268456080000,M,20,M22-
1855517938227210000,F,23,F23-
-4631359996354820000,F,23,F23-
-6380105473597330000,M,21,M22-
-5079654337327320000,M,23,M23-26
4235045702755960000,M,23,M23-26
-7516713034711110000,M,23,M23-26
-6541698213880550000,F,29,F29-32
2882106896103770000,F,24,F24-26
474666997257899000,F,24,F24-26
1952265452514700000,F,48,F43+
8790880180086320000,M,21,M22-
-5631656456113240000,F,23,F23-
7416504058306890000,M,22,M22-
7182346104143690000,M,23,M23-26
16479721132050500,F,41,F33-42
6286513391775920000,F,41,F33-42
-8077529931015050000,M,22,M22-
-785072887414320000,F,21,F23-
911391211924474000,F,23,F23-
2455732941509350000,F,22,F23-
5375599021847300000,F,47,F43+
-6258556280002800000,M,25,M23-26
-7905712825195570000,M,25,M23-26
-2417746855733540000,F,24,F24-26
-689907571407449000,M,32,M32-38
-4850411371516430000,F,34,F33-42
-158963524395385000,F,34,F33-42
-1000572055892390000,F,27,F27-28
7260713795015420000,F,27,F27-28
5482186184736700000,M,37,M32-38
-2255246711405320000,F,20,F23-
762462623303258000,F,28,F27-28
8709494280845760000,M,29,M29-31
4233544277904190000,M,29,M29-31
7635874187288410000,F,22,F23-
-468498769378142000,M,21,M22-
8676316069513880000,M,21,M22-
9056220469110120000,F,22,F23-
-6623383560645060000,F,22,F23-
3411152677026310000,M,28,M27-28
6817329384733470000,F,20,F23-
-8058618758636360000,M,24,M23-26
3957175675031760000,M,25,M23-26
6586452912831390000,M,22,M22-
-5773059331870950000,M,53,M39+
3002991391594150000,M,21,M22-
-7588749723367200000,F,21,F23-
-9173038409778760000,F,21,F23-
96925505786556200,M,28,M27-28
-125991395706575000,M,23,M23-26
-8754252613397220000,M,23,M23-26
-3797811098196100000,M,29,M29-31
-8836255656085740000,F,31,F29-32
1249221139036670000,F,20,F23-
5071300515280940000,F,25,F24-26
-5650521596161600000,M,22,M22-
-1986568676939970000,M,20,M22-
6415472390178440000,F,21,F23-
3546138860427470000,M,23,M23-26
-397180211220135000,F,28,F27-28
-5161222644511240000,F,28,F27-28
1058998622078540000,F,21,F23-
-2158604421517990000,F,19,F23-
-4101993082452920000,F,35,F33-42
5670486956864320000,M,46,M39+
-7394570643580070000,M,21,M22-
3650807967073620000,M,29,M29-31
-2310462780396450000,F,39,F33-42
1388517934619600000,F,20,F23-
8891865910171510000,F,20,F23-
-1630263659275510000,F,25,F24-26
2372069741949020000,M,46,M39+
8533431322537850000,F,22,F23-
2689483987449250000,F,22,F23-
8969660400584220000,M,21,M22-
-1373330275853670000,F,20,F23-
-1866577548965310000,F,20,F23-
7520687516278210000,F,20,F23-
-5906659454068170000,M,21,M22-
4003591541977360000,M,21,M22-
-753294822914732000,M,21,M22-
5572507178489380000,M,24,M23-26
7512898712613470000,M,19,M22-
3004061177195570000,M,24,M23-26
5782861978529550000,F,25,F24-26
6490428404389120000,F,31,F29-32
-7249366241106900000,F,24,F24-26
7367799470042720000,F,24,F24-26
927000092234988000,M,29,M29-31
3678859982645870000,F,21,F23-
9089127937118000000,F,26,F24-26
-8830152296328250000,F,28,F27-28
3914741676326100000,F,19,F23-
5508155402505520000,M,31,M29-31
2906459389292710000,F,30,F29-32
4424928764046120000,F,30,F29-32
-7449083112118000000,F,24,F24-26
-2768592633515780000,M,29,M29-31
4197536922819680000,M,22,M22-
6903757417904310000,M,22,M22-
-8572565853270760000,F,19,F23-
-1505964731199280000,M,21,M22-
4516951875257240000,M,21,M22-
3895672169835570000,M,39,M39+
8604653979389720000,M,44,M39+
-3061245345482780000,F,22,F23-
4378000314545290000,M,31,M29-31
1443261475326080000,M,24,M23-26
734492521703825000,M,24,M23-26
8765877367300380000,F,32,F29-32
-1815072973831020000,F,21,F23-
1074756841335320000,F,21,F23-
6565503496152980000,F,21,F23-
4617366328320880000,F,37,F33-42
8287794176159350000,M,28,M27-28
1421610976615240000,M,28,M27-28
5769548026580540000,M,32,M32-38
7552016939604080000,M,26,M23-26
-343318163100491000,F,25,F24-26
1379286468318840000,F,25,F24-26
524071064390938000,M,23,M23-26
4050603542260630000,M,24,M23-26
-804348826087730000,M,24,M23-26
5659451456677260000,M,23,M23-26
3226559968901840000,F,48,F43+
8985783030236170000,M,20,M22-
1586233736345940000,M,28,M27-28
-2854233702746370000,F,22,F23-
4689537835878950000,F,25,F24-26
5813853516781770000,F,25,F24-26
2043448130759170000,F,20,F23-
7069843728232580000,M,26,M23-26
5172102279586760000,F,37,F33-42
155660315277710000,F,22,F23-
-412607923112263000,F,29,F29-32
1990177100660680000,M,26,M23-26
5322977020361450000,F,48,F43+
6407229829477190000,F,26,F24-26
457057315475858000,M,34,M32-38
4534243931022490000,M,34,M32-38
3523686345687090000,F,25,F24-26
-2046963218595330000,F,27,F27-28
5231786966218830000,F,60,F43+
-5678049767460650000,F,60,F43+
-3210702861490940000,F,24,F24-26
-351367258457450000,M,26,M23-26
2490131241123960000,F,46,F43+
3317151242338720000,M,46,M39+
6202249996426160000,M,20,M22-
2323794594141250000,M,20,M22-
7314294417725790000,M,21,M22-
4325947949999580000,F,20,F23-
6021949318689270000,F,23,F23-
6619401780885270000,M,29,M29-31
-2720416718370120000,F,26,F24-26
2241882312502340000,M,27,M27-28
966127256155632000,M,27,M27-28
-6154130533025770000,F,29,F29-32
6781522335147990000,F,29,F29-32
4591191877674020000,F,20,F23-
-5255805792517120000,F,29,F29-32
-6175780327001990000,M,20,M22-
1405411388948550000,F,32,F29-32
-1381583053559910000,F,21,F23-
455934895176117000,F,25,F24-26
-3174802636319940000,F,25,F24-26
-8226881192796900000,F,25,F24-26
