Unnamed: 0,device_id,gender,age,group,phone_brand,device_model,event_id,timestamp,city,state,longitude,latitude
10160,5.0159344178006605e+17,M,35,M32-38,vivo,X3S,424101.0,2016-05-06 16:45:23,Aizawl,Mizoram,92.727213,23.787759
10188,6.926837676985339e+18,M,36,M32-38,Samsung,Galaxy Note,70768.0,2016-05-05 01:08:43,Samalkot,AndhraPradesh,82.21523300000001,17.086841999999994
10219,2.3320278238912563e+18,M,37,M32-38,OPPO,N3,622325.0,2016-05-07 06:15:45,Kondukur,AndhraPradesh,79.93760999999998,15.233764
10223,-8.062850845468117e+18,F,76,F43+,Huawei,G520-5000,1551937.0,2016-05-02 14:58:40,Malkajgiri,AndhraPradesh,78.67878400000002,17.612868000000006
10226,-6.457291980402692e+18,M,25,M23-26,Huawei,Mate 2,1804940.0,2016-05-07 15:25:14,Hindupur,AndhraPradesh,77.525126,13.892732
10227,-6.134286072321009e+18,M,79,M39+,Xiaomi,MI 2S,541333.0,2016-05-07 02:46:18,Machilipatnam,AndhraPradesh,81.15539100000002,16.289827000000002
10234,7.453851741197203e+18,F,77,F43+,Lenovo,Q802T,9645.0,2016-05-06 10:44:48,Visakhapatnam,AndhraPradesh,83.32553,17.798763
10403,7.711582367307599e+18,M,30,M29-31,Samsung,Galaxy Grand 2,7004.0,2016-05-02 09:06:11,Visakhapatnam,AndhraPradesh,83.311652,17.745558
10439,-2.7851898073458007e+18,M,69,M39+,Huawei,Ascend P7,34026.0,2016-05-05 06:56:25,PortBlair,AndamanandNicobarIslands,92.850464,11.710315
10700,-8.95270477240375e+18,F,56,F43+,vivo,Xplay3S,6679.0,2016-05-01 09:15:20,Visakhapatnam,AndhraPradesh,83.337234,17.771366
10762,1.589270376658804e+17,F,56,F43+,Samsung,Galaxy Note 2,25307.0,2016-05-05 21:05:43,Wanparti,AndhraPradesh,78.14761999999997,16.45497
10859,4.353326535034071e+18,M,22,M22-,OPPO,R831T,74661.0,2016-05-01 08:42:54,Proddatur,AndhraPradesh,78.626409,14.775592999999999
11029,2.7597607155869527e+18,F,49,F43+,Coolpad,8730L,167134.0,2016-05-04 22:32:15,Koratla,AndhraPradesh,78.75037999999998,18.882729
11040,3.736406110619475e+18,M,64,M39+,vivo,X1,9199.0,2016-05-05 10:02:08,Visakhapatnam,AndhraPradesh,83.36113,17.759107999999994
11048,-6.282564995040163e+18,M,36,M32-38,OPPO,R807,8741.0,2016-05-03 10:02:41,Visakhapatnam,AndhraPradesh,83.35556899999997,17.793012
11728,9.045746962119996e+18,F,64,F43+,Samsung,Galaxy Note 2,340174.0,2016-05-05 06:30:50,Mahbubnagar,AndhraPradesh,78.00100400000002,16.780355
11737,1.3231871039955392e+18,M,34,M32-38,Meizu,魅蓝NOTE,315217.0,2016-05-03 18:43:54,Vuyyuru,AndhraPradesh,80.87220400000002,16.389920999999998
11744,1.5764593968175665e+18,M,51,M39+,Xiaomi,红米note,6451.0,2016-05-03 08:47:38,Visakhapatnam,AndhraPradesh,83.38557399999998,17.794054
12151,3.1696608489954565e+18,F,66,F43+,Huawei,荣耀6,9812.0,2016-05-07 09:57:14,Visakhapatnam,AndhraPradesh,83.35288800000002,17.759567
12232,-1.9734529923112986e+17,F,45,F43+,Samsung,Galaxy S5,529651.0,2016-05-02 22:14:55,Chilakalurupet,AndhraPradesh,80.248171,16.176952
12239,9.167040450078916e+18,F,45,F43+,Huawei,G730-T00,6964.0,2016-05-02 09:43:46,Visakhapatnam,AndhraPradesh,83.39446,17.791
12406,-6.92949859518925e+18,M,45,M39+,Huawei,荣耀6 Plus,427319.0,2016-05-02 18:10:07,LalbahadurNagar,AndhraPradesh,78.564471,17.514829000000002
12413,6.637290295871471e+17,M,46,M39+,Samsung,Galaxy Ace 3,38867.0,2016-05-06 09:52:57,Gajuwaka,AndhraPradesh,83.28022,17.71238
12527,1.6482375039507336e+18,F,46,F43+,Huawei,Mate 7,740681.0,2016-05-04 18:08:22,Siddipet,AndhraPradesh,78.878766,18.150068
12536,7.145312355119816e+18,F,46,F43+,Huawei,G520-T10,381932.0,2016-05-01 18:19:45,Nirmal,AndhraPradesh,78.394826,19.141374000000006
12538,-2.250519705836559e+18,F,46,F43+,Samsung,Galaxy Win,366043.0,2016-05-06 04:56:39,Gadwal,AndhraPradesh,77.827347,16.310278
12542,-6.955095178387656e+18,M,44,M39+,Xiaomi,MI 1S,539308.0,2016-05-07 23:22:27,Kagaznagar,AndhraPradesh,79.56350900000002,19.413418
12556,8.673709404553211e+18,F,23,F23-,Xiaomi,红米,26313.0,2016-05-02 21:59:34,Eluru,AndhraPradesh,81.15476899999999,16.793902
12575,-5.309257009720663e+18,M,38,M32-38,Samsung,Galaxy S2,1316519.0,2016-05-03 16:29:30,Malkajgiri,AndhraPradesh,78.65947,17.641460000000006
12580,1.5045435421542277e+18,M,30,M29-31,Coolpad,8705,556134.0,2016-05-03 17:14:06,Bobbili,AndhraPradesh,83.44203800000003,18.643878
12592,-1.5959971730005133e+17,F,72,F43+,LeEco,超级手机Max,1467885.0,2016-05-07 03:05:31,Mancheral,AndhraPradesh,79.480726,18.962448000000002
12593,-2.3096423034184125e+18,M,65,M39+,Meizu,魅蓝NOTE,129265.0,2016-05-01 10:59:09,Adoni,AndhraPradesh,77.368779,15.722443
12597,7.702014275894163e+18,M,22,M22-,Xiaomi,MI 4,37880.0,2016-05-01 09:01:19,Palwancha,AndhraPradesh,80.713509,17.683672
12626,-7.161901713481284e+18,M,24,M23-26,HTC,Desire 826,273395.0,2016-05-01 09:03:22,Kadiri,AndhraPradesh,78.23013,14.170953
12654,-2.956711066091413e+18,M,31,M29-31,Xiaomi,红米note,8422.0,2016-05-02 10:31:53,Visakhapatnam,AndhraPradesh,83.396462,17.753507
12745,9.186653977170035e+18,M,44,M39+,Hisense,E601M,2402089.0,2016-05-06 15:41:15,Srikalahasti,AndhraPradesh,79.787036,13.820364000000001
12746,-5.135748848375466e+18,M,27,M27-28,Meizu,MX4,9123.0,2016-05-04 10:20:25,Visakhapatnam,AndhraPradesh,83.354874,17.775178
12826,-1.9102549215701391e+18,M,20,M22-,Huawei,荣耀3X畅玩版,53914.0,2016-05-05 18:12:52,Ramagundam,AndhraPradesh,79.49319200000002,18.881525
12877,-1.3287899200504192e+18,F,79,F43+,Coolpad,大神F2,194570.0,2016-05-01 07:41:41,Bhongir,AndhraPradesh,78.908951,17.607547
12894,2.887619150944743e+17,F,43,F43+,Xiaomi,MI 2S,818717.0,2016-05-04 14:00:51,Bhongir,AndhraPradesh,78.928063,17.574759
12897,7.940363093768011e+18,F,53,F43+,Huawei,Ascend P6,164359.0,2016-05-04 05:53:46,Tanuku,AndhraPradesh,81.75395999999998,16.764915
12901,-6.163796107309738e+18,M,35,M32-38,Xiaomi,MI 2C,59976.0,2016-05-07 21:23:13,Gudur,AndhraPradesh,79.886126,14.171723000000002
12910,5.723189214539596e+18,M,44,M39+,OPPO,U705T,8099.0,2016-05-07 09:19:07,Visakhapatnam,AndhraPradesh,83.330248,17.753449
12942,1.2156841566901332e+18,M,35,M32-38,Xiaomi,MI 2S,8118.0,2016-05-07 09:27:16,Visakhapatnam,AndhraPradesh,83.35468900000002,17.793870000000005
13020,-5.433808642893949e+18,M,35,M32-38,Xiaomi,MI 2A,1544730.0,2016-05-01 18:04:26,Jagtial,AndhraPradesh,78.942995,18.85092
13022,-2.6665366959621693e+18,M,35,M32-38,Samsung,Galaxy Premier,7787.0,2016-05-06 08:56:08,Visakhapatnam,AndhraPradesh,83.392933,17.829787
13152,1.2466228790418353e+18,F,30,F29-32,Huawei,Mate 7,1337906.0,2016-05-02 13:51:43,Sangareddi,AndhraPradesh,78.110529,17.680248000000006
13153,1.6273352118320896e+18,F,26,F24-26,OPPO,U701,1548715.0,2016-05-05 12:07:17,Dharmavaram,AndhraPradesh,77.73129999999998,14.460104000000001
13157,-5.566597964755669e+18,M,63,M39+,Xiaomi,红米note,9789.0,2016-05-07 10:45:22,Visakhapatnam,AndhraPradesh,83.338888,17.775893
13247,7.786208860890962e+18,F,32,F29-32,Lenovo,U930,6651.0,2016-05-07 08:18:37,Visakhapatnam,AndhraPradesh,83.35889300000002,17.762815
13278,-3.872004650597143e+17,F,63,F43+,Coolpad,大神F1,834874.0,2016-05-01 06:03:20,Sirsilla,AndhraPradesh,78.868193,18.413478
13283,4.709036826351464e+18,F,35,F33-42,Xiaomi,红米,8681.0,2016-05-03 10:01:13,Visakhapatnam,AndhraPradesh,83.34377099999998,17.823221
13546,1.4355171198387543e+18,M,30,M29-31,Coolpad,大神F2全高清版,2241027.0,2016-05-06 15:48:50,Guntakal,AndhraPradesh,77.41022199999998,15.201270999999998
13548,4.711588283383617e+18,M,51,M39+,Samsung,Galaxy Mega 5.8,25695.0,2016-05-06 21:00:29,Tirupati,AndhraPradesh,79.50448,13.656456
13593,-1.617343473068554e+18,M,54,M39+,Coolpad,7620l,7011.0,2016-05-02 09:30:15,Visakhapatnam,AndhraPradesh,83.391995,17.763215
13641,-2.7124771128528026e+18,M,47,M39+,Black Rice,A1,6197.0,2016-05-01 08:38:44,Visakhapatnam,AndhraPradesh,83.389073,17.755585999999994
13681,1.6724930582605967e+18,F,25,F24-26,Coolpad,8198T,95293.0,2016-05-07 11:06:38,Bobbili,AndhraPradesh,83.457317,18.594847
13687,1.0718305361259982e+18,M,52,M39+,OPPO,N1T,9125.0,2016-05-04 10:20:46,Visakhapatnam,AndhraPradesh,83.34778299999998,17.781083
13707,5.463129527093456e+18,M,52,M39+,Xiaomi,MI 4,9459.0,2016-05-06 10:01:32,Visakhapatnam,AndhraPradesh,83.373201,17.776138
13722,4.654058764382361e+18,F,49,F43+,Samsung,Galaxy Trend 3,27701.0,2016-05-01 23:40:18,Shillong,Meghalaya,91.948942,25.635763
13830,1.1600858590643704e+18,F,62,F43+,Huawei,荣耀3C,35098.0,2016-05-03 07:35:14,Tandur,AndhraPradesh,77.60744199999998,17.299917
13835,-3.5003094024555515e+18,F,39,F33-42,Mengmi,P6,41201.0,2016-05-01 11:31:07,Vuyyuru,AndhraPradesh,80.896805,16.427028
13871,8.809222278944069e+18,M,56,M39+,Huawei,Ascend G7,436526.0,2016-05-06 06:06:17,Proddatur,AndhraPradesh,78.628338,14.760567000000002
13880,-8.45465827799932e+18,F,58,F43+,Samsung,Galaxy S4,6827.0,2016-05-01 09:52:52,Visakhapatnam,AndhraPradesh,83.317757,17.810942
14027,-6.167217136274483e+18,F,58,F43+,Xiaomi,MI 2S,272317.0,2016-05-03 08:41:29,Nandyal,AndhraPradesh,78.501733,15.503047
14029,2.981252256288798e+18,M,35,M32-38,Samsung,乐檬K3 Note,9910.0,2016-05-07 10:06:06,Visakhapatnam,AndhraPradesh,83.372022,17.786260000000006
14303,5.297511294046133e+18,M,50,M39+,Samsung,Galaxy Note 3,6397.0,2016-05-02 08:39:53,Visakhapatnam,AndhraPradesh,83.329667,17.798747
14363,-3.728535799438387e+18,F,54,F43+,Samsung,Galaxy S5,70608.0,2016-05-04 01:26:33,Adilabad,AndhraPradesh,78.620632,19.740171
14425,-8.68845043457821e+18,F,26,F24-26,Meizu,MX2,45012.0,2016-05-02 13:35:26,Vijayawada,AndhraPradesh,80.722072,16.583985000000002
14481,-7.592520288511328e+18,F,25,F24-26,Xiaomi,ELIFE E7 Mini,95300.0,2016-05-07 11:54:02,Chirala,AndhraPradesh,80.42310099999997,15.912632
14496,5.719651934515354e+18,M,32,M32-38,OPPO,Find 5,9761.0,2016-05-07 10:53:24,Visakhapatnam,AndhraPradesh,83.349884,17.778024000000006
14736,-8.350024271293752e+18,F,29,F29-32,Xiaomi,MI 4,6027.0,2016-05-07 07:44:26,Visakhapatnam,AndhraPradesh,83.329048,17.745657
14910,6.533850474530136e+18,M,35,M32-38,Huawei,荣耀6,331602.0,2016-05-02 08:59:32,Nandyal,AndhraPradesh,78.506639,15.51511
14919,-3.042841934017968e+17,F,56,F43+,Samsung,S720i,67401.0,2016-05-02 04:03:13,Miryalaguda,AndhraPradesh,79.657793,16.891438
14935,-7.983090437072019e+18,M,54,M39+,Huawei,荣耀3X畅玩版,1937127.0,2016-05-05 15:15:15,Ongole,AndhraPradesh,80.10059799999998,15.582070000000002
14936,6.802322994341943e+18,F,34,F33-42,Huawei,Ascend P6,398792.0,2016-05-07 22:47:47,ChinnaChawk,AndhraPradesh,78.871403,14.491257
14968,6.619676965299499e+18,M,44,M39+,Samsung,Galaxy Grand,794594.0,2016-05-05 14:31:27,Rayadrug,AndhraPradesh,76.90961700000003,14.711145000000002
14972,-3.90151852761188e+18,F,64,F43+,Xiaomi,红米,68437.0,2016-05-01 05:18:04,Karaikal,Pondicherry,79.914941,10.997143
14984,-1.7067319867143857e+18,F,30,F29-32,Xiaomi,MI 2S,8814.0,2016-05-03 10:07:01,Visakhapatnam,AndhraPradesh,83.33421899999998,17.75437
15099,7.641816193977386e+18,F,48,F43+,Meizu,MX3,10060.0,2016-05-01 11:30:40,Visakhapatnam,AndhraPradesh,83.36757,17.824512000000006
15139,-7.684075204762795e+18,F,30,F29-32,Samsung,A398t+,8603.0,2016-05-02 10:22:50,Visakhapatnam,AndhraPradesh,83.380584,17.772011
15220,-5.428582465177857e+18,F,51,F43+,Huawei,G660-L075,65902.0,2016-05-04 00:00:17,ChinnaChawk,AndhraPradesh,78.881304,14.542190000000002
15237,8.629964062672541e+18,M,31,M29-31,Samsung,A360e,568037.0,2016-05-03 05:24:17,Alwal,AndhraPradesh,78.60727200000002,17.523726
15238,-2.0230278390947213e+18,F,43,F43+,Xiaomi,V183,1605744.0,2016-05-04 11:18:06,Guntakal,AndhraPradesh,77.40114100000002,15.276299
15240,6.830401876868326e+18,F,34,F33-42,Youmi,3,193504.0,2016-05-03 23:06:48,Sangareddi,AndhraPradesh,78.15789099999998,17.674277
15257,9.01349956525756e+18,F,37,F33-42,Xiaomi,MI 2S,6101.0,2016-05-01 08:42:43,Visakhapatnam,AndhraPradesh,83.34036499999998,17.789772
15358,-7.750908690732118e+18,F,63,F43+,Samsung,Galaxy S4,879927.0,2016-05-05 17:28:15,Dhone,AndhraPradesh,77.921483,15.505039000000002
15362,-6.505221489711057e+18,F,36,F33-42,Samsung,Galaxy S4,59838.0,2016-05-06 21:50:43,Nizamabad,AndhraPradesh,78.173964,18.715592
15406,5.955738690007774e+18,M,26,M23-26,Xiaomi,MI 4,363322.0,2016-05-06 21:48:09,Palwancha,AndhraPradesh,80.74859599999998,17.62205
15427,-3.1074360340289577e+18,M,43,M39+,OPPO,R1,575001.0,2016-05-02 11:54:11,Bhimavaram,AndhraPradesh,81.58499300000003,16.579725
15434,-5.647032919397604e+18,M,29,M29-31,Xiaomi,MI 1S,6717.0,2016-05-01 09:03:48,Visakhapatnam,AndhraPradesh,83.397058,17.786456
15718,-8.430395688392021e+18,F,29,F29-32,Samsung,Galaxy S5,7028.0,2016-05-02 09:02:05,Visakhapatnam,AndhraPradesh,83.34764200000002,17.818551
15851,1.076656245704599e+18,F,29,F29-32,Samsung,Galaxy S5,255093.0,2016-05-03 15:21:01,Ozhukarai,Pondicherry,79.863715,12.034827
15860,7.047339239988236e+18,M,61,M39+,Xiaomi,红米2,98178.0,2016-05-07 12:46:39,Gudivada,AndhraPradesh,81.044455,16.464682999999994
15902,7.95845047615156e+18,M,40,M39+,Xiaomi,MI 2S,412595.0,2016-05-01 00:02:46,Palasa,AndhraPradesh,84.498915,18.845391
15919,1.1436242016541132e+18,F,61,F43+,Huawei,荣耀6,6729.0,2016-05-01 09:49:21,Visakhapatnam,AndhraPradesh,83.348558,17.757445999999995
16039,6.738638349328008e+18,M,51,M39+,Xiaomi,红米note增强版,350094.0,2016-05-03 13:54:55,Mancheral,AndhraPradesh,79.491988,18.900566
16044,-5.789869439128195e+18,F,75,F43+,Xiaomi,MI 3,1188742.0,2016-05-01 22:35:12,Tadepallegudem,AndhraPradesh,81.53826699999998,16.844883
16048,2.404556435819664e+18,M,46,M39+,Xiaomi,红米note,6836.0,2016-05-01 09:27:52,Visakhapatnam,AndhraPradesh,83.361307,17.743682999999994
16215,8.372191358119217e+17,M,47,M39+,Xiaomi,MI 2,28861.0,2016-05-07 23:04:45,Nuzvid,AndhraPradesh,80.90209399999998,16.802281
16303,-4.4286719060705393e+18,M,64,M39+,Meizu,MX3,1638054.0,2016-05-06 07:00:57,Bapatla,AndhraPradesh,80.547014,15.996404
16305,8.784861211103149e+18,F,48,F43+, Coolby ,M1,1222396.0,2016-05-02 09:51:36,Belampalli,AndhraPradesh,79.56473000000003,19.12736
16307,-3.291004431844067e+17,M,50,M39+,Meizu,MX4,869164.0,2016-05-02 13:40:53,Sirsilla,AndhraPradesh,78.906077,18.461543
16312,1.6272873671525988e+18,M,36,M32-38,Meizu,魅蓝NOTE,9248.0,2016-05-05 10:48:58,Visakhapatnam,AndhraPradesh,83.32516600000002,17.788192000000006
16412,-2.0290833183086564e+18,M,32,M32-38,Huawei,Ascend P7,783146.0,2016-05-07 02:11:39,Ozhukarai,Pondicherry,79.86112399999998,11.975277
16414,-3.9866570670760986e+18,F,39,F33-42,OPPO,R827T,1111429.0,2016-05-01 08:16:45,Kapra,AndhraPradesh,78.56878499999998,17.467523999999994
16420,-3.8860973768872463e+18,F,18,F23-,Duowei,D350,45873.0,2016-05-05 13:30:52,Rayadrug,AndhraPradesh,76.883902,14.770351000000002
16596,-5.902444092369517e+18,M,35,M32-38,Huawei,荣耀6,131529.0,2016-05-05 12:00:41,Khammam,AndhraPradesh,80.232256,17.279022
16616,9.268206493109297e+17,M,30,M29-31,Huawei,G520-5000,202414.0,2016-05-02 13:31:45,PortBlair,AndamanandNicobarIslands,92.78954,11.714989
16635,4.678874249552907e+18,M,28,M27-28,vivo,Xplay3S,765900.0,2016-05-01 11:25:44,Rajamahendri,AndhraPradesh,81.88180100000002,17.063472
16643,8.399624772657875e+17,F,31,F29-32,OPPO,R821T,834352.0,2016-05-03 05:17:49,Malkajgiri,AndhraPradesh,78.663452,17.578917999999998
16644,8492297012485123.0,M,27,M27-28,Xiaomi,note顶配版,7289.0,2016-05-03 09:01:03,Visakhapatnam,AndhraPradesh,83.310946,17.753248000000006
16673,3.085904333794852e+18,F,32,F29-32,Xiaomi,MI 3,178608.0,2016-05-03 15:00:52,Koratla,AndhraPradesh,78.81054999999998,18.871501000000002
16694,-1.5414985098866222e+18,F,21,F23-,Samsung,黄金斗士A8,409436.0,2016-05-01 11:23:26,Tuni,AndhraPradesh,82.595322,17.408019000000003
16698,4.67980011747294e+18,M,28,M27-28,vivo,X3T,6616.0,2016-05-07 08:29:53,Visakhapatnam,AndhraPradesh,83.359925,17.796508
16853,5.501310715337446e+18,M,34,M32-38,Samsung,A850,7747.0,2016-05-05 09:51:00,Visakhapatnam,AndhraPradesh,83.363419,17.825291
16909,1.5404552338466545e+18,M,26,M23-26,Samsung,乐檬K3,10055.0,2016-05-01 11:36:15,Visakhapatnam,AndhraPradesh,83.314452,17.826553
16937,-5.316728893334693e+18,F,22,F23-,Huawei,荣耀6,92465.0,2016-05-07 10:29:57,Piduguralla,AndhraPradesh,79.97043500000002,16.538442
16955,-8.062818252533177e+18,M,32,M32-38,Huawei,Mate 7,7335.0,2016-05-03 09:30:50,Visakhapatnam,AndhraPradesh,83.31630200000002,17.806534
17111,3.0656259564815785e+18,F,36,F33-42,Samsung,A360t,1969171.0,2016-05-01 14:19:31,ChinnaChawk,AndhraPradesh,78.894759,14.539709
17112,-6.261811507512552e+18,F,27,F27-28,OPPO,U707T,6033.0,2016-05-07 07:07:52,Visakhapatnam,AndhraPradesh,83.380297,17.783569
17879,7.252695083595844e+18,M,17,M22-,Xiaomi,MI 3,7526.0,2016-05-04 09:10:21,Visakhapatnam,AndhraPradesh,83.31230500000002,17.821212
17968,-6.7769906434737e+18,M,22,M22-,Xiaomi,MI 2S,298323.0,2016-05-06 07:55:31,Malkajgiri,AndhraPradesh,78.666613,17.575788
17985,-6.92447121846453e+17,M,20,M22-,Coolpad,大神F1Plus,376165.0,2016-05-01 13:10:17,Nandyal,AndhraPradesh,78.56291900000002,15.549036
17987,-9.12703287261059e+18,M,30,M29-31,Xiaomi,MI 2,256793.0,2016-05-06 16:45:48,Gudur,AndhraPradesh,79.88355200000002,14.227452
17993,2.938925099459625e+18,M,24,M23-26,Samsung,Galaxy S5,265086.0,2016-05-06 22:28:09,Karnul,AndhraPradesh,78.05285500000002,15.862416
18030,-6.419974366030501e+18,M,20,M22-,vivo,S11T,27582.0,2016-05-01 23:02:49,ChinnaChawk,AndhraPradesh,78.89926,14.567935
18180,9.220807070557264e+18,M,25,M23-26, Coolby ,S1,84817.0,2016-05-01 08:23:00,Mangalagiri,AndhraPradesh,80.60558499999998,16.485197000000007
18207,-6.581975524984374e+18,F,29,F29-32,Meizu,魅蓝NOTE,297416.0,2016-05-02 07:11:08,Tenali,AndhraPradesh,80.74925400000002,16.282065999999997
18248,7.602675074380112e+18,M,43,M39+,Huawei,荣耀3C,161894.0,2016-05-06 01:48:32,Gudur,AndhraPradesh,79.896725,14.170175
18249,-6.399650896010781e+18,F,28,F27-28,Nubia,Z5S Mini,9550.0,2016-05-06 10:36:21,Visakhapatnam,AndhraPradesh,83.37895400000002,17.745918
18455,3.5053656635694136e+18,M,24,M23-26,Xiaomi,红米1S,2389656.0,2016-05-03 08:19:43,Tandur,AndhraPradesh,77.618696,17.333926
18456,-2.377779711851005e+18,M,24,M23-26,Meizu,MX3,310050.0,2016-05-02 15:53:36,Chittur,AndhraPradesh,79.18259499999998,13.271451999999998
18464,4.857750865443372e+18,F,34,F33-42,Samsung,黄金斗士A8,10013.0,2016-05-01 10:58:04,Visakhapatnam,AndhraPradesh,83.315649,17.81484
18570,-1.4982987460707922e+18,M,33,M32-38,Xiaomi,红米note,131508.0,2016-05-05 12:22:37,Kamareddi,AndhraPradesh,78.42353399999998,18.411870999999998
18577,-7.860136770114435e+18,M,25,M23-26,OPPO,Find 5,571822.0,2016-05-06 08:42:38,Guntur,AndhraPradesh,80.52245400000002,16.407123000000002
18590,1.0538742440370074e+17,M,39,M39+,Xiaomi,MI One Plus,1437515.0,2016-05-07 21:05:53,Chittur,AndhraPradesh,79.126138,13.255346
18596,-3.576281261365147e+18,F,34,F33-42,vivo,Y13iL,244598.0,2016-05-03 07:55:46,Narasaraopet,AndhraPradesh,80.096939,16.305433999999998
18601,7.935392337745673e+17,M,29,M29-31,Xiaomi,红米note,208752.0,2016-05-01 19:31:27,Serilungampalle,AndhraPradesh,78.389848,17.569927
18605,-1.2981244542052582e+18,M,21,M22-,Samsung,Galaxy A7,35054.0,2016-05-03 07:34:01,Nuzvid,AndhraPradesh,80.890873,16.845907
18614,5.932380230463544e+18,F,34,F33-42,Huawei,荣耀6,6887.0,2016-05-01 09:26:09,Visakhapatnam,AndhraPradesh,83.327569,17.765332
18708,-6.441496779817192e+17,F,25,F24-26,Xiaomi,红米2A,25356.0,2016-05-05 21:52:35,Kadiri,AndhraPradesh,78.179912,14.132767000000001
18759,6.46888744611945e+18,M,49,M39+,Samsung,IdeaTab A5000-E,911493.0,2016-05-07 20:26:17,Vizianagaram,AndhraPradesh,83.496414,18.138022
18767,-4.4319262821811615e+18,M,30,M29-31,Huawei,荣耀畅玩4,223261.0,2016-05-05 09:58:00,Cuddapah,AndhraPradesh,78.83953000000002,14.510715
18775,2.390398366211828e+18,M,35,M32-38,Samsung,A789,8948.0,2016-05-04 10:06:02,Visakhapatnam,AndhraPradesh,83.390215,17.76816
18834,-2.64834470625947e+18,F,45,F43+,Samsung,S5830I,308910.0,2016-05-02 14:04:07,Mancheral,AndhraPradesh,79.48930899999998,18.979746
18843,-3.644185831224416e+18,M,56,M39+,TCL,P306C,35882.0,2016-05-07 07:51:44,Dhone,AndhraPradesh,77.894995,15.445838
18897,1.5748543235578522e+18,F,60,F43+,Lenovo,星星2号,2650596.0,2016-05-07 10:43:17,Cuddapah,AndhraPradesh,78.84667400000002,14.512298
18898,-3.794092343212678e+18,M,25,M23-26,OPPO,R817T,124371.0,2016-05-02 07:27:45,UppalKalan,AndhraPradesh,78.64182,17.478064999999994
18913,7.63399127639286e+17,M,31,M29-31,China Mobile,M601,787599.0,2016-05-07 08:46:14,Kavali,AndhraPradesh,80.088695,14.963595999999999
18916,1.6462828971404168e+18,M,26,M23-26,Xiaomi,MI 3,6524.0,2016-05-04 08:30:52,Visakhapatnam,AndhraPradesh,83.35530200000002,17.760165
19173,-7.03168159377774e+18,F,35,F33-42,vivo,X5Max+,7573.0,2016-05-04 09:43:54,Visakhapatnam,AndhraPradesh,83.386247,17.807361
19194,8.10011962694443e+18,F,35,F33-42,Samsung,Galaxy Grand DUOS,41576.0,2016-05-02 11:56:58,Bodhan,AndhraPradesh,77.96669200000002,18.688474
19294,8.30997674437944e+18,F,26,F24-26,Samsung,A320t,3062341.0,2016-05-07 11:12:11,Karaikal,Pondicherry,79.926141,11.029861
19295,-5.490718314499134e+18,M,30,M29-31,Xiaomi,MI 2S,29101.0,2016-05-01 00:35:00,Bodhan,AndhraPradesh,77.91471999999997,18.726785999999997
19350,7.909353302881392e+18,F,28,F27-28,Xiaomi,小米note,3144207.0,2016-05-06 16:35:05,Srikakulam,AndhraPradesh,83.974225,18.387698
19351,6.834313540854783e+18,M,23,M23-26,OPPO,R5,9366.0,2016-05-05 10:02:28,Visakhapatnam,AndhraPradesh,83.377347,17.749230999999995
19405,3.555580725293136e+18,M,25,M23-26,Coolpad,大神X7,92413.0,2016-05-02 16:17:28,Nandyal,AndhraPradesh,78.52544499999998,15.544495000000001
19426,2.9981655183254666e+18,F,32,F29-32,Samsung,Galaxy S2,6396.0,2016-05-02 08:39:27,Visakhapatnam,AndhraPradesh,83.33594599999998,17.770938
19743,4.2277352055021097e+18,F,33,F33-42,Xiaomi,小米note,227156.0,2016-05-03 14:28:11,Bhimavaram,AndhraPradesh,81.618314,16.649321
19747,1.40917513367059e+18,F,28,F27-28,Xiaomi,MI 2S,44234.0,2016-05-06 12:37:49,PortBlair,AndamanandNicobarIslands,92.780799,11.701553
19754,6.956891601037554e+18,M,32,M32-38,Xiaomi,note顶配版,7397.0,2016-05-04 09:54:15,Visakhapatnam,AndhraPradesh,83.315043,17.829698
19937,-1.1265770069060184e+18,M,31,M29-31,Xiaomi,MI 3,693573.0,2016-05-04 22:06:22,Kamareddi,AndhraPradesh,78.425601,18.413401
19940,-6.156962874210725e+18,M,30,M29-31,Samsung,Galaxy Grand Prime,7511.0,2016-05-04 09:14:08,Visakhapatnam,AndhraPradesh,83.34948299999998,17.819846000000005
19981,-2.5484194888554885e+18,M,21,M22-,Meizu,MX3,6131.0,2016-05-01 08:11:30,Visakhapatnam,AndhraPradesh,83.31807599999998,17.747987000000006
20007,-4.557865468635713e+18,F,27,F27-28,Huawei,荣耀6,306445.0,2016-05-05 12:30:45,Tadpatri,AndhraPradesh,78.066598,15.005225
20025,1.662510987759869e+18,F,25,F24-26,Huawei,荣耀畅玩4X,529067.0,2016-05-07 21:15:44,Sangareddi,AndhraPradesh,78.09925799999998,17.648791
